=== full logs ===
captured: 2026-09-06T08:48:08.752Z

smart-ac-mongo   | 2026-09-06T08:40:45.812635870Z {"t":{"$date":"2026-09-06T08:40:45.812+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn219","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:36460","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:45.815726505Z {"t":{"$date":"2026-09-06T08:40:45.815+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:36474","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"32ccc76e-9752-4584-bb4a-e057513d5272"}},"connectionId":220,"connectionCount":18}}
smart-ac-mongo   | 2026-09-06T08:40:45.817121908Z {"t":{"$date":"2026-09-06T08:40:45.816+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn220","msg":"client metadata","attr":{"remote":"127.0.0.1:36474","client":"conn220","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:45.817169179Z {"t":{"$date":"2026-09-06T08:40:45.817+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn220","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:36474","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:45.828429820Z {"t":{"$date":"2026-09-06T08:40:45.828+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn220","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":11}}
smart-ac-mongo   | 2026-09-06T08:40:45.918739901Z {"t":{"$date":"2026-09-06T08:40:45.918+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:36484","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"b6fe1ae6-a783-47cb-8c1b-eb5688bbec81"}},"connectionId":221,"connectionCount":19}}
smart-ac-mongo   | 2026-09-06T08:40:45.918840715Z {"t":{"$date":"2026-09-06T08:40:45.918+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:36488","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"35434cfc-b6d6-44a2-8ffe-a5667a96baa3"}},"connectionId":222,"connectionCount":20}}
smart-ac-mongo   | 2026-09-06T08:40:45.920808321Z {"t":{"$date":"2026-09-06T08:40:45.920+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn221","msg":"client metadata","attr":{"remote":"127.0.0.1:36484","client":"conn221","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:45.920825835Z {"t":{"$date":"2026-09-06T08:40:45.920+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn221","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:36484","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:45.921102609Z {"t":{"$date":"2026-09-06T08:40:45.921+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn222","msg":"client metadata","attr":{"remote":"127.0.0.1:36488","client":"conn222","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:45.921116035Z {"t":{"$date":"2026-09-06T08:40:45.921+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn222","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:36488","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:45.923019579Z {"t":{"$date":"2026-09-06T08:40:45.922+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:36490","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5009509c-9062-4d5d-ad69-e9591e5d58eb"}},"connectionId":223,"connectionCount":21}}
smart-ac-mongo   | 2026-09-06T08:40:45.924427476Z {"t":{"$date":"2026-09-06T08:40:45.924+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn222","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":3}}
smart-ac-mongo   | 2026-09-06T08:40:45.924831836Z {"t":{"$date":"2026-09-06T08:40:45.924+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn223","msg":"client metadata","attr":{"remote":"127.0.0.1:36490","client":"conn223","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:45.924842306Z {"t":{"$date":"2026-09-06T08:40:45.924+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn223","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:36490","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:45.929781258Z {"t":{"$date":"2026-09-06T08:40:45.929+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn223","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":4}}
smart-ac-mongo   | 2026-09-06T08:40:45.932420421Z {"t":{"$date":"2026-09-06T08:40:45.932+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn219","msg":"Connection ended","attr":{"remote":"127.0.0.1:36460","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"7d85e412-5273-4580-a3b4-fe33747ba2ab"}},"connectionId":219,"connectionCount":20}}
smart-ac-mongo   | 2026-09-06T08:40:45.932688518Z {"t":{"$date":"2026-09-06T08:40:45.932+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn223","msg":"Connection ended","attr":{"remote":"127.0.0.1:36490","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5009509c-9062-4d5d-ad69-e9591e5d58eb"}},"connectionId":223,"connectionCount":19}}
smart-ac-mongo   | 2026-09-06T08:40:45.932711883Z {"t":{"$date":"2026-09-06T08:40:45.932+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn221","msg":"Connection ended","attr":{"remote":"127.0.0.1:36484","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"b6fe1ae6-a783-47cb-8c1b-eb5688bbec81"}},"connectionId":221,"connectionCount":18}}
smart-ac-mongo   | 2026-09-06T08:40:45.932865780Z {"t":{"$date":"2026-09-06T08:40:45.932+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn220","msg":"Connection ended","attr":{"remote":"127.0.0.1:36474","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"32ccc76e-9752-4584-bb4a-e057513d5272"}},"connectionId":220,"connectionCount":17}}
smart-ac-mongo   | 2026-09-06T08:40:45.933003266Z {"t":{"$date":"2026-09-06T08:40:45.932+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn222","msg":"Connection ended","attr":{"remote":"127.0.0.1:36488","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"35434cfc-b6d6-44a2-8ffe-a5667a96baa3"}},"connectionId":222,"connectionCount":16}}
smart-ac-mongo   | 2026-09-06T08:40:51.279526150Z {"t":{"$date":"2026-09-06T08:40:51.279+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40264","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"255a0315-e007-4d7b-802b-a161a913b082"}},"connectionId":224,"connectionCount":17}}
smart-ac-mongo   | 2026-09-06T08:40:51.281165487Z {"t":{"$date":"2026-09-06T08:40:51.281+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn224","msg":"client metadata","attr":{"remote":"127.0.0.1:40264","client":"conn224","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.281204095Z {"t":{"$date":"2026-09-06T08:40:51.281+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn224","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:40264","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.284165031Z {"t":{"$date":"2026-09-06T08:40:51.284+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40274","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"67881149-7436-4e9f-b2ed-0a1e90ff3ba9"}},"connectionId":225,"connectionCount":18}}
smart-ac-mongo   | 2026-09-06T08:40:51.286911596Z {"t":{"$date":"2026-09-06T08:40:51.286+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn225","msg":"client metadata","attr":{"remote":"127.0.0.1:40274","client":"conn225","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.286938730Z {"t":{"$date":"2026-09-06T08:40:51.286+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn225","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:40274","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.295389908Z {"t":{"$date":"2026-09-06T08:40:51.295+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn225","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":8}}
smart-ac-mongo   | 2026-09-06T08:40:51.380106401Z {"t":{"$date":"2026-09-06T08:40:51.379+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40288","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"17d9e28f-5710-4a94-b12a-00db171012af"}},"connectionId":226,"connectionCount":19}}
smart-ac-mongo   | 2026-09-06T08:40:51.380369781Z {"t":{"$date":"2026-09-06T08:40:51.380+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40300","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3124b7aa-e63a-4548-9389-e77ee1b16eb9"}},"connectionId":227,"connectionCount":20}}
smart-ac-mongo   | 2026-09-06T08:40:51.383038088Z {"t":{"$date":"2026-09-06T08:40:51.382+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn226","msg":"client metadata","attr":{"remote":"127.0.0.1:40288","client":"conn226","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.383084311Z {"t":{"$date":"2026-09-06T08:40:51.382+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn226","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:40288","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.383449606Z {"t":{"$date":"2026-09-06T08:40:51.383+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn227","msg":"client metadata","attr":{"remote":"127.0.0.1:40300","client":"conn227","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.383661593Z {"t":{"$date":"2026-09-06T08:40:51.383+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn227","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:40300","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.386267404Z {"t":{"$date":"2026-09-06T08:40:51.386+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40310","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"b17f0d8c-b8ef-4d9e-a1a8-594a4ab89958"}},"connectionId":228,"connectionCount":21}}
smart-ac-mongo   | 2026-09-06T08:40:51.387826210Z {"t":{"$date":"2026-09-06T08:40:51.387+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn227","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":4}}
smart-ac-mongo   | 2026-09-06T08:40:51.388274922Z {"t":{"$date":"2026-09-06T08:40:51.388+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn228","msg":"client metadata","attr":{"remote":"127.0.0.1:40310","client":"conn228","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.388298700Z {"t":{"$date":"2026-09-06T08:40:51.388+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn228","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:40310","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:51.394829926Z {"t":{"$date":"2026-09-06T08:40:51.394+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn228","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":6}}
smart-ac-mongo   | 2026-09-06T08:40:51.398394214Z {"t":{"$date":"2026-09-06T08:40:51.398+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn224","msg":"Connection ended","attr":{"remote":"127.0.0.1:40264","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"255a0315-e007-4d7b-802b-a161a913b082"}},"connectionId":224,"connectionCount":20}}
smart-ac-mongo   | 2026-09-06T08:40:51.398773818Z {"t":{"$date":"2026-09-06T08:40:51.398+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn227","msg":"Connection ended","attr":{"remote":"127.0.0.1:40300","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3124b7aa-e63a-4548-9389-e77ee1b16eb9"}},"connectionId":227,"connectionCount":19}}
smart-ac-mongo   | 2026-09-06T08:40:51.398849740Z {"t":{"$date":"2026-09-06T08:40:51.398+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn226","msg":"Connection ended","attr":{"remote":"127.0.0.1:40288","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"17d9e28f-5710-4a94-b12a-00db171012af"}},"connectionId":226,"connectionCount":18}}
smart-ac-mongo   | 2026-09-06T08:40:51.398940843Z {"t":{"$date":"2026-09-06T08:40:51.398+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn225","msg":"Connection ended","attr":{"remote":"127.0.0.1:40274","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"67881149-7436-4e9f-b2ed-0a1e90ff3ba9"}},"connectionId":225,"connectionCount":17}}
smart-ac-mongo   | 2026-09-06T08:40:51.399443975Z {"t":{"$date":"2026-09-06T08:40:51.399+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn228","msg":"Connection ended","attr":{"remote":"127.0.0.1:40310","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"b17f0d8c-b8ef-4d9e-a1a8-594a4ab89958"}},"connectionId":228,"connectionCount":16}}
smart-ac-mongo   | 2026-09-06T08:40:56.786048136Z {"t":{"$date":"2026-09-06T08:40:56.785+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40322","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"62264460-2c17-4702-990f-ec54c24daf12"}},"connectionId":229,"connectionCount":17}}
smart-ac-mongo   | 2026-09-06T08:40:56.788305398Z {"t":{"$date":"2026-09-06T08:40:56.788+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn229","msg":"client metadata","attr":{"remote":"127.0.0.1:40322","client":"conn229","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:56.788347801Z {"t":{"$date":"2026-09-06T08:40:56.788+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn229","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:40322","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:56.791851277Z {"t":{"$date":"2026-09-06T08:40:56.791+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40326","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"873e29b1-c03b-4526-bc52-f3f2a67398fc"}},"connectionId":230,"connectionCount":18}}
smart-ac-mongo   | 2026-09-06T08:40:56.792432603Z {"t":{"$date":"2026-09-06T08:40:56.792+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn230","msg":"client metadata","attr":{"remote":"127.0.0.1:40326","client":"conn230","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:56.792444957Z {"t":{"$date":"2026-09-06T08:40:56.792+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn230","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:40326","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:56.803641709Z {"t":{"$date":"2026-09-06T08:40:56.803+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn230","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":11}}
smart-ac-mongo   | 2026-09-06T08:40:56.888971414Z {"t":{"$date":"2026-09-06T08:40:56.888+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40342","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"48848b09-7742-49c9-8cbd-924d0f3658f1"}},"connectionId":231,"connectionCount":19}}
smart-ac-mongo   | 2026-09-06T08:40:56.889068072Z {"t":{"$date":"2026-09-06T08:40:56.888+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40356","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"725e05a3-3bae-41bd-a022-81f0b80f242d"}},"connectionId":232,"connectionCount":20}}
smart-ac-mongo   | 2026-09-06T08:40:56.891675462Z {"t":{"$date":"2026-09-06T08:40:56.891+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn231","msg":"client metadata","attr":{"remote":"127.0.0.1:40342","client":"conn231","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:56.891701543Z {"t":{"$date":"2026-09-06T08:40:56.891+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn231","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:40342","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:56.891939724Z {"t":{"$date":"2026-09-06T08:40:56.891+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn232","msg":"client metadata","attr":{"remote":"127.0.0.1:40356","client":"conn232","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:56.891950635Z {"t":{"$date":"2026-09-06T08:40:56.891+00:00"},"s":"I",  "c":"ACCESS",   "id":10483900,"ctx":"conn232","msg":"Connection not authenticating","attr":{"client":"127.0.0.1:40356","doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
smart-ac-mongo   | 2026-09-06T08:40:56.893836830Z {"t":{"$date":"2026-09-06T08:40:56.893+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"127.0.0.1:40360","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"a9cdf594-468b-4782-8123-7bdd69a1d97d"}},"connectionId":233,"connectionCount":21}}
smart-ac-mongo   | 2026-09-06T08:40:56.894520845Z {"t":{"$date":"2026-09-06T08:40:56.894+00:00"},"s":"I",  "c":"NETWORK",  "id":6788700, "ctx":"conn232","msg":"Received first command on ingress connection since session start or auth handshake","attr":{"elapsedMillis":2}}
smart-ac-mongo   | 2026-09-06T08:40:56.896082300Z {"t":{"$date":"2026-09-06T08:40:56.895+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn233","msg":"client metadata","attr":{"remote":"127.0.0.1:40360","client":"conn233","negotiatedCompressors":[],"doc":{"application":{"name":"mongosh 2.10.0"},"driver":{"name":"nodejs|mongosh","version":"7.5.0|2.10.0"},"platform":"Node.js v24.18.1, LE","os":{"name":"linux","architecture":"x64","version":"3.10.0-327.22.2.el7.x86_64","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
